,RoomType,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price,year,day,month,Predicted
2680,Neptune,2,0,Buffet,1,0,2.0,1.0,0.0,195.0,Online,0,0.0,94.5,2018.0,Monday,August,0.0
2681,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,8.0,Corporate,0,0.0,89.0,2018.0,Saturday,October,0.0
2682,Neptune,1,0,Buffet,0,1,0.0,2.0,3.0,55.0,Corporate,1,0.0,67.0,2018.0,Saturday,March,1.0
2683,Jupiter,2,0,Buffet,0,0,0.0,3.0,0.0,166.0,Offline,0,0.0,130.0,2018.0,Thursday,November,0.0
2684,Venus,2,0,Buffet,1,0,0.0,3.0,0.0,2.0,Online,0,0.0,176.0,2018.0,Saturday,May,0.0
2685,Venus,2,0,Buffet,2,0,2.0,1.0,0.0,37.0,Online,0,0.0,149.4,2018.0,Monday,September,0.0
2686,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,64.0,Corporate,0,0.0,130.0,2018.0,Thursday,May,0.0
2687,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,80.0,Online,0,0.0,89.25,2017.0,Sunday,September,1.0
2688,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,68.0,Online,0,0.0,121.5,2018.0,Thursday,May,0.0
2689,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,39.0,Offline,0,0.0,101.5,2017.0,Monday,August,0.0
2690,Neptune,1,0,Not Selected,0,0,0.0,1.0,0.0,40.0,Online,0,0.0,72.0,2018.0,Friday,April,0.0
2691,Venus,3,0,Buffet,2,0,2.0,3.0,0.0,77.0,Online,0,0.0,153.18,2018.0,Tuesday,June,0.0
2692,Neptune,2,0,Buffet,1,0,0.0,2.0,0.0,33.0,Online,0,0.0,79.35,2017.0,Sunday,October,1.0
2693,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,198.0,Offline,0,0.0,90.0,2018.0,Sunday,September,0.0
2694,Jupiter,1,0,Buffet,0,0,1.0,0.0,0.0,21.0,Offline,0,0.0,142.0,2018.0,Wednesday,February,1.0
2695,Venus,3,0,Buffet,0,0,0.0,2.0,0.0,179.0,Online,0,0.0,141.3,2018.0,Sunday,October,0.0
2696,Neptune,2,0,Not Selected,1,0,0.0,1.0,0.0,37.0,Offline,0,0.0,76.5,2018.0,Friday,October,0.0
2697,Venus,3,0,Buffet,2,0,2.0,2.0,0.0,113.0,Online,0,0.0,134.3,2018.0,Tuesday,July,0.0
2698,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,322.0,Offline,0,0.0,52.0,2018.0,Sunday,December,0.0
2699,Neptune,2,0,Not Selected,0,0,0.0,2.0,0.0,5.0,Online,0,0.0,119.0,2018.0,Thursday,May,0.0
2700,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,56.0,Online,0,0.0,72.76,2017.0,Sunday,October,0.0
2701,Jupiter,2,1,Buffet,2,0,0.0,3.0,0.0,18.0,Online,0,0.0,167.74,2018.0,Friday,April,0.0
2702,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,46.0,Online,0,0.0,107.1,2018.0,Sunday,July,1.0
2703,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,302.0,Offline,0,0.0,100.0,2018.0,Sunday,September,0.0
2704,Neptune,1,0,Buffet,1,0,0.0,3.0,0.0,29.0,Offline,0,0.0,67.5,2018.0,Friday,November,0.0
2705,Neptune,1,0,Luxury Buffet,0,0,0.0,3.0,0.0,71.0,Offline,0,0.0,98.0,2018.0,Thursday,May,0.0
2706,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,145.0,Offline,0,0.0,65.0,2018.0,Wednesday,January,0.0
2707,Venus,2,0,Buffet,2,0,2.0,4.0,0.0,82.0,Online,0,0.0,123.0,2018.0,Sunday,October,0.0
2708,Neptune,2,0,Buffet,1,0,0.0,2.0,0.0,33.0,Online,0,0.0,88.4,2018.0,Monday,February,0.0
2709,Neptune,2,1,Buffet,1,0,1.0,1.0,0.0,7.0,Online,0,0.0,143.0,2018.0,Monday,April,1.0
2710,Neptune,2,0,Luxury Buffet,1,0,0.0,2.0,0.0,320.0,Offline,0,0.0,115.0,2018.0,Saturday,August,0.0
2711,Venus,2,1,Buffet,2,0,2.0,2.0,0.0,1.0,Offline,0,0.0,112.0,2018.0,Wednesday,February,0.0
2712,Neptune,2,0,Not Selected,2,0,1.0,0.0,0.0,34.0,Online,0,0.0,88.0,2018.0,Wednesday,November,0.0
2713,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,15.0,Corporate,0,0.0,81.0,2018.0,Monday,February,0.0
2714,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,37.0,Offline,0,0.0,105.0,2018.0,Saturday,October,0.0
2715,Neptune,2,0,Not Selected,2,0,2.0,1.0,0.0,67.0,Online,0,0.0,79.2,2018.0,Monday,November,0.0
2716,Saturn,1,0,Buffet,4,0,0.0,3.0,0.0,3.0,Online,0,0.0,155.68,2018.0,Thursday,September,0.0
2717,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,0.0,Online,0,0.0,158.0,2018.0,Thursday,August,0.0
2718,Jupiter,1,2,Buffet,2,0,0.0,3.0,0.0,1.0,Online,0,0.0,221.33,2017.0,Friday,October,0.0
2719,Neptune,1,0,Buffet,0,0,2.0,1.0,0.0,4.0,Corporate,0,0.0,65.0,2017.0,Wednesday,October,1.0
2720,Venus,3,0,Buffet,0,0,1.0,1.0,0.0,212.0,Online,0,0.0,128.7,2018.0,Wednesday,October,1.0
2721,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,273.0,Online,0,0.0,94.5,2018.0,Sunday,June,1.0
2722,Venus,3,0,Buffet,0,0,0.0,3.0,0.0,47.0,Online,0,0.0,126.0,2018.0,Friday,November,0.0
2723,Venus,2,0,Buffet,1,0,2.0,3.0,0.0,77.0,Online,0,0.0,74.61,2018.0,Monday,December,0.0
2724,Neptune,1,0,Buffet,0,0,1.0,3.0,0.0,10.0,Online,0,0.0,79.3,2018.0,Sunday,January,1.0
2725,Venus,2,0,Buffet,0,0,2.0,1.0,0.0,202.0,Online,0,0.0,109.8,2018.0,Monday,October,0.0
2726,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,10.0,Online,0,0.0,112.1,2017.0,Tuesday,December,1.0
2727,Venus,3,0,Buffet,0,0,0.0,2.0,0.0,204.0,Online,0,0.0,141.3,2018.0,Sunday,October,0.0
2728,Neptune,1,0,Buffet,0,0,1.0,0.0,0.0,13.0,Online,0,0.0,6.0,2018.0,Tuesday,March,1.0
2729,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,151.0,Online,0,0.0,105.3,2018.0,Sunday,July,1.0
2730,Neptune,2,0,Buffet,0,0,1.0,1.0,0.0,174.0,Online,0,0.0,70.0,2017.0,Tuesday,October,1.0
2731,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,107.0,Online,0,0.0,76.5,2017.0,Saturday,August,0.0
2732,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,104.0,Offline,0,0.0,75.0,2018.0,Wednesday,May,0.0
2733,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,6.0,Online,0,0.0,91.0,2018.0,Sunday,March,0.0
2734,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,46.0,Online,0,0.0,122.4,2018.0,Saturday,December,1.0
2735,Neptune,2,0,Luxury Buffet,0,0,2.0,1.0,0.0,110.0,Offline,0,0.0,94.5,2017.0,Tuesday,July,0.0
2736,Neptune,2,0,Buffet,0,0,2.0,3.0,0.0,62.0,Online,0,0.0,68.72,2017.0,Wednesday,September,1.0
2737,Neptune,2,0,Not Selected,0,0,2.0,2.0,0.0,126.0,Online,0,0.0,89.25,2018.0,Tuesday,May,1.0
2738,Neptune,2,0,Buffet,0,0,0.0,4.0,0.0,175.0,Online,0,0.0,112.63,2018.0,Friday,August,0.0
2739,Neptune,1,0,Buffet,0,1,1.0,0.0,0.0,62.0,Corporate,0,0.0,67.0,2018.0,Tuesday,October,1.0
2740,Venus,3,0,Buffet,0,0,2.0,5.0,0.0,88.0,Online,0,0.0,152.87,2018.0,Thursday,August,1.0
2741,Jupiter,2,2,Buffet,0,0,0.0,3.0,0.0,101.0,Online,0,0.0,186.3,2018.0,Thursday,June,0.0
2742,Neptune,1,0,Buffet,1,0,1.0,2.0,0.0,38.0,Offline,0,0.0,81.0,2018.0,Wednesday,September,0.0
2743,Venus,3,0,Buffet,1,1,1.0,1.0,0.0,45.0,Online,0,0.0,123.3,2018.0,Wednesday,March,0.0
2744,Venus,1,0,Buffet,1,0,0.0,1.0,5.0,6.0,Corporate,1,0.0,94.0,2018.0,Friday,November,1.0
2745,Jupiter,1,0,Buffet,0,0,1.0,2.0,0.0,227.0,Corporate,0,0.0,106.0,2018.0,Wednesday,October,1.0
2746,Venus,2,0,Buffet,0,0,0.0,1.0,0.0,64.0,Online,0,0.0,149.4,2018.0,Sunday,September,0.0
2747,Neptune,1,0,Buffet,1,0,0.0,1.0,7.0,4.0,Complementary,1,0.0,0.0,2018.0,Thursday,July,1.0
2748,Venus,2,0,Buffet,0,0,0.0,3.0,0.0,5.0,Corporate,0,0.0,95.0,2018.0,Thursday,August,0.0
2749,Neptune,2,0,Buffet,2,0,2.0,4.0,0.0,36.0,Online,0,0.0,104.0,2018.0,Friday,December,1.0
2750,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,239.0,Offline,0,0.0,112.2,2018.0,Friday,June,0.0
2751,Neptune,2,0,Buffet,1,1,1.0,3.0,0.0,41.0,Online,0,0.0,110.7,2018.0,Wednesday,June,0.0
2752,Neptune,1,0,Buffet,0,0,1.0,2.0,0.0,219.0,Offline,0,0.0,76.67,2017.0,Monday,September,0.0
2753,Neptune,2,0,Buffet,1,0,1.0,4.0,0.0,30.0,Online,0,0.0,97.92,2017.0,Thursday,October,1.0
2754,Neptune,1,0,Buffet,1,0,4.0,10.0,0.0,17.0,Online,0,0.0,97.77,2017.0,Monday,August,1.0
2755,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,14.0,Online,0,0.0,89.0,2018.0,Thursday,April,0.0
2756,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,57.0,Online,0,0.0,105.3,2018.0,Thursday,July,0.0
2757,Neptune,1,0,Buffet,1,0,0.0,1.0,0.0,15.0,Online,0,0.0,124.0,2018.0,Friday,August,1.0
2758,Neptune,1,0,Luxury Buffet,0,0,0.0,2.0,0.0,239.0,Online,0,0.0,90.6,2018.0,Friday,June,0.0
2759,Neptune,2,0,Not Selected,1,0,0.0,2.0,0.0,11.0,Online,0,0.0,89.0,2018.0,Thursday,March,0.0
2760,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,92.0,Online,0,0.0,93.3,2018.0,Saturday,April,1.0
2761,Neptune,2,0,Luxury Buffet,1,0,0.0,2.0,0.0,346.0,Offline,0,0.0,115.0,2018.0,Thursday,September,1.0
2762,Jupiter,2,2,Buffet,0,0,2.0,2.0,0.0,65.0,Online,0,0.0,161.5,2018.0,Tuesday,March,1.0
2763,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,179.0,Online,0,0.0,82.18,2018.0,Sunday,August,1.0
2764,Venus,2,0,Buffet,0,0,0.0,3.0,0.0,114.0,Online,0,0.0,140.4,2018.0,Saturday,June,0.0
2765,Neptune,3,0,Buffet,1,0,2.0,1.0,0.0,150.0,Online,0,0.0,140.7,2018.0,Tuesday,July,0.0
2766,Neptune,2,0,Not Selected,0,0,1.0,2.0,0.0,128.0,Online,0,0.0,85.5,2018.0,Wednesday,June,0.0
2767,Neptune,1,0,Luxury Buffet,0,0,0.0,1.0,0.0,219.0,Offline,0,0.0,84.0,2017.0,Monday,September,0.0
2768,Neptune,2,0,Not Selected,1,0,1.0,0.0,0.0,96.0,Online,0,0.0,116.1,2018.0,Wednesday,May,0.0
2769,Venus,2,0,Buffet,1,0,0.0,4.0,0.0,5.0,Online,0,0.0,146.0,2018.0,Thursday,June,0.0
2770,Neptune,1,0,Buffet,0,0,0.0,3.0,1.0,5.0,Corporate,1,0.0,104.0,2018.0,Thursday,June,1.0
2771,Neptune,2,0,Luxury Buffet,0,0,1.0,2.0,0.0,161.0,Offline,0,0.0,130.0,2018.0,Sunday,March,0.0
2772,Venus,1,0,Buffet,0,0,0.0,1.0,0.0,3.0,Offline,0,0.0,127.8,2018.0,Sunday,April,0.0
2773,Neptune,1,0,Buffet,1,0,2.0,3.0,0.0,81.0,Online,0,0.0,108.9,2018.0,Tuesday,July,1.0
2774,Neptune,2,1,Buffet,0,0,1.0,3.0,0.0,83.0,Online,0,0.0,123.75,2018.0,Wednesday,July,1.0
2775,Neptune,2,0,Buffet,0,0,1.0,1.0,0.0,59.0,Online,0,0.0,135.9,2018.0,Wednesday,September,0.0
2776,Venus,3,0,Buffet,2,0,1.0,0.0,0.0,89.0,Online,0,0.0,137.7,2018.0,Tuesday,July,0.0
2777,Neptune,2,0,Buffet,2,0,2.0,3.0,0.0,117.0,Online,0,0.0,126.31,2018.0,Tuesday,May,0.0
2778,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,34.0,Offline,0,0.0,75.0,2018.0,Tuesday,October,1.0
2779,Venus,2,0,Buffet,1,0,1.0,5.0,0.0,123.0,Online,0,0.0,143.1,2018.0,Thursday,September,0.0
2780,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,207.0,Offline,0,0.0,95.0,2018.0,Sunday,December,0.0
2781,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,32.0,Offline,0,0.0,73.0,2017.0,Monday,November,0.0
2782,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,15.0,Offline,0,0.0,87.0,2018.0,Tuesday,February,0.0
2783,Neptune,2,0,Buffet,0,0,0.0,4.0,0.0,33.0,Offline,0,0.0,85.5,2018.0,Thursday,April,1.0
2784,Neptune,2,0,Not Selected,0,0,2.0,3.0,0.0,87.0,Online,0,0.0,109.65,2018.0,Monday,April,1.0
2785,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,81.0,Online,0,0.0,90.9,2018.0,Saturday,June,1.0
2786,Neptune,2,0,Luxury Buffet,0,0,1.0,2.0,0.0,418.0,Offline,0,0.0,107.0,2018.0,Wednesday,September,0.0
2787,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,151.0,Offline,0,0.0,71.0,2018.0,Friday,January,0.0
2788,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,74.0,Offline,0,0.0,101.5,2017.0,Monday,September,1.0
2789,Neptune,2,0,Buffet,0,0,1.0,3.0,0.0,285.0,Offline,0,0.0,100.0,2018.0,Wednesday,October,0.0
2790,Neptune,1,0,Buffet,0,0,1.0,0.0,0.0,3.0,Corporate,0,0.0,65.0,2018.0,Thursday,February,0.0
2791,Neptune,2,1,Buffet,0,0,2.0,5.0,0.0,162.0,Online,0,0.0,158.56,2018.0,Wednesday,December,0.0
2792,Neptune,1,0,Not Selected,2,0,0.0,2.0,0.0,29.0,Online,0,0.0,104.5,2018.0,Saturday,September,0.0
2793,Neptune,2,0,Not Selected,2,0,0.0,4.0,0.0,28.0,Online,0,0.0,104.5,2018.0,Thursday,August,0.0
2794,Neptune,3,0,Not Selected,1,0,1.0,3.0,0.0,83.0,Online,0,0.0,97.75,2018.0,Wednesday,March,0.0
2795,Neptune,2,0,Not Selected,2,0,0.0,3.0,0.0,48.0,Online,0,0.0,88.2,2018.0,Friday,November,0.0
2796,Venus,2,0,Buffet,1,0,0.0,4.0,0.0,4.0,Online,0,0.0,128.01,2018.0,Friday,October,0.0
2797,Neptune,2,0,Buffet,1,0,2.0,3.0,0.0,25.0,Online,0,0.0,109.4,2018.0,Tuesday,April,0.0
2798,Neptune,1,0,Buffet,0,0,2.0,2.0,0.0,115.0,Offline,0,0.0,76.0,2018.0,Tuesday,February,1.0
2799,Neptune,2,0,Not Selected,0,0,1.0,3.0,0.0,17.0,Online,0,0.0,97.0,2018.0,Saturday,March,1.0
2800,Neptune,2,0,Not Selected,0,0,2.0,6.0,0.0,149.0,Online,0,0.0,89.25,2018.0,Thursday,July,0.0
2801,Neptune,2,0,Buffet,2,0,2.0,0.0,0.0,13.0,Online,1,1.0,107.0,2017.0,Wednesday,December,0.0
2802,Neptune,2,1,Buffet,0,0,2.0,3.0,0.0,17.0,Online,0,0.0,83.2,2018.0,Tuesday,November,1.0
2803,Neptune,2,0,Buffet,0,0,1.0,1.0,0.0,252.0,Online,0,0.0,111.6,2018.0,Monday,October,1.0
2804,Neptune,2,0,Not Selected,0,0,1.0,0.0,0.0,35.0,Online,0,0.0,99.0,2018.0,Wednesday,September,1.0
2805,Saturn,1,0,Buffet,0,0,0.0,3.0,0.0,184.0,Online,0,0.0,101.05,2018.0,Thursday,October,1.0
2806,Venus,1,0,Buffet,0,0,2.0,1.0,0.0,36.0,Online,0,0.0,134.46,2018.0,Monday,September,0.0
2807,Venus,2,0,Buffet,0,0,2.0,3.0,0.0,23.0,Offline,0,0.0,75.0,2017.0,Wednesday,October,0.0
2808,Saturn,2,0,Buffet,1,0,1.0,1.0,0.0,19.0,Online,0,0.0,86.75,2017.0,Tuesday,December,0.0
2809,Neptune,1,0,Buffet,1,0,2.0,1.0,0.0,12.0,Online,0,0.0,112.42,2018.0,Monday,August,0.0
2810,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,86.0,Offline,0,0.0,105.0,2017.0,Sunday,September,1.0
2811,Neptune,2,0,Not Selected,0,0,2.0,2.0,0.0,157.0,Online,0,0.0,87.13,2018.0,Monday,July,0.0
2812,Venus,2,0,Luxury Buffet,0,0,0.0,3.0,0.0,1.0,Offline,0,0.0,111.0,2018.0,Thursday,March,1.0
2813,Neptune,2,0,Buffet,1,0,0.0,5.0,0.0,221.0,Online,0,0.0,76.5,2017.0,Friday,August,0.0
2814,Saturn,2,0,Buffet,1,0,1.0,1.0,0.0,216.0,Online,0,0.0,86.63,2018.0,Wednesday,July,0.0
2815,Neptune,2,0,Buffet,1,0,1.0,3.0,0.0,66.0,Online,0,0.0,89.25,2017.0,Thursday,October,0.0
2816,Neptune,1,0,Buffet,3,0,1.0,0.0,5.0,3.0,Complementary,1,2.0,0.0,2018.0,Wednesday,June,0.0
2817,Saturn,0,2,Buffet,0,0,1.0,3.0,0.0,16.0,Online,0,0.0,77.25,2018.0,Thursday,January,1.0
2818,Venus,2,1,Buffet,1,0,2.0,5.0,0.0,186.0,Online,0,0.0,112.2,2018.0,Friday,August,0.0
2819,Neptune,2,0,Buffet,1,0,2.0,0.0,0.0,4.0,Online,0,0.0,120.5,2018.0,Tuesday,June,0.0
2820,Venus,1,0,Buffet,1,0,1.0,1.0,0.0,32.0,Online,0,0.0,136.0,2017.0,Tuesday,October,1.0
2821,Jupiter,2,2,Buffet,1,0,0.0,3.0,0.0,52.0,Online,0,0.0,207.9,2018.0,Friday,September,0.0
2822,Neptune,1,0,Buffet,0,0,1.0,2.0,0.0,118.0,Offline,0,0.0,110.0,2018.0,Wednesday,June,0.0
2823,Neptune,1,0,Not Selected,1,0,0.0,2.0,0.0,6.0,Online,0,0.0,80.0,2018.0,Friday,March,0.0
2824,Neptune,2,0,Buffet,1,0,1.0,1.0,0.0,6.0,Online,0,0.0,140.0,2018.0,Wednesday,May,0.0
2825,Saturn,2,0,Buffet,1,0,0.0,2.0,0.0,11.0,Complementary,0,0.0,0.0,2017.0,Monday,December,0.0
2826,Neptune,2,0,Buffet,1,0,2.0,5.0,0.0,83.0,Online,0,0.0,107.46,2018.0,Thursday,April,0.0
2827,Neptune,2,0,Not Selected,1,0,0.0,1.0,0.0,9.0,Online,0,0.0,79.0,2018.0,Tuesday,February,0.0
2828,Neptune,2,0,Buffet,0,0,2.0,3.0,0.0,64.0,Offline,0,0.0,46.4,2018.0,Monday,March,0.0
2829,Neptune,2,0,Buffet,0,0,1.0,1.0,1.0,190.0,Offline,1,13.0,70.0,2018.0,Monday,April,0.0
2830,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,117.0,Online,0,0.0,105.3,2018.0,Saturday,May,1.0
2831,Venus,2,0,Buffet,0,0,2.0,2.0,0.0,71.0,Online,0,0.0,132.6,2018.0,Tuesday,May,1.0
2832,Neptune,2,0,Luxury Buffet,1,0,0.0,2.0,0.0,256.0,Offline,0,0.0,115.0,2018.0,Friday,June,0.0
2833,Venus,1,0,Luxury Buffet,0,0,0.0,2.0,0.0,80.0,Offline,0,0.0,108.0,2017.0,Monday,October,0.0
2834,Saturn,2,1,Buffet,3,0,0.0,2.0,0.0,22.0,Online,0,0.0,109.1,2018.0,Sunday,November,0.0
2835,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,31.0,Offline,0,0.0,85.5,2018.0,Tuesday,September,0.0
2836,Neptune,2,0,Luxury Buffet,0,0,2.0,1.0,0.0,150.0,Offline,0,0.0,101.0,2018.0,Tuesday,January,1.0
2837,Neptune,2,1,Buffet,2,1,0.0,3.0,0.0,184.0,Online,0,0.0,130.5,2018.0,Thursday,August,0.0
2838,Neptune,1,0,Buffet,2,0,0.0,2.0,0.0,23.0,Online,0,0.0,101.0,2017.0,Sunday,October,1.0
2839,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,105.0,Offline,0,0.0,75.0,2018.0,Friday,April,0.0
2840,Neptune,2,0,Buffet,0,0,0.0,4.0,0.0,110.0,Offline,0,0.0,70.0,2017.0,Saturday,December,0.0
2841,Neptune,1,0,Buffet,1,0,1.0,0.0,0.0,49.0,Online,0,0.0,121.5,2018.0,Wednesday,May,0.0
2842,Neptune,2,0,Buffet,2,0,0.0,1.0,0.0,116.0,Online,0,0.0,135.9,2018.0,Sunday,September,0.0
2843,Neptune,1,0,Buffet,2,0,0.0,1.0,0.0,70.0,Online,0,0.0,62.18,2017.0,Friday,September,0.0
2844,Neptune,1,0,Buffet,0,0,1.0,0.0,0.0,11.0,Corporate,0,0.0,112.88,2018.0,Wednesday,September,0.0
2845,Neptune,2,0,Buffet,0,0,1.0,3.0,0.0,41.0,Offline,0,0.0,85.0,2018.0,Wednesday,October,0.0
2846,Venus,2,0,Buffet,1,0,0.0,4.0,0.0,33.0,Online,0,0.0,61.6,2018.0,Friday,February,0.0
2847,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,103.0,Offline,0,0.0,80.0,2018.0,Friday,May,0.0
2848,Neptune,1,0,Buffet,1,0,1.0,2.0,0.0,279.0,Offline,0,0.0,76.5,2018.0,Wednesday,October,0.0
2849,Neptune,2,0,Buffet,1,0,2.0,3.0,0.0,51.0,Online,0,0.0,93.0,2017.0,Monday,December,1.0
2850,Neptune,1,0,Buffet,0,0,1.0,2.0,0.0,91.0,Online,0,0.0,102.06,2018.0,Wednesday,October,1.0
2851,Venus,2,0,Buffet,2,0,2.0,1.0,0.0,177.0,Online,0,0.0,104.4,2018.0,Monday,October,1.0
2852,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,273.0,Offline,0,0.0,109.0,2017.0,Monday,July,1.0
2853,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,259.0,Offline,0,0.0,90.0,2018.0,Saturday,May,0.0
2854,Neptune,2,0,Not Selected,0,0,1.0,0.0,0.0,6.0,Online,0,0.0,89.0,2018.0,Wednesday,April,0.0
2855,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,39.0,Offline,0,0.0,101.5,2017.0,Monday,August,1.0
2856,Neptune,2,0,Luxury Buffet,1,0,0.0,2.0,0.0,320.0,Offline,0,0.0,115.0,2018.0,Saturday,August,0.0
2857,Neptune,2,0,Buffet,0,0,1.0,0.0,0.0,0.0,Online,0,0.0,106.0,2017.0,Thursday,August,1.0
2858,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,213.0,Offline,0,0.0,130.0,2018.0,Thursday,June,1.0
2859,Saturn,2,0,Buffet,1,0,1.0,2.0,0.0,224.0,Online,0,0.0,86.63,2018.0,Wednesday,August,0.0
2860,Neptune,2,0,Buffet,1,0,1.0,4.0,0.0,16.0,Online,0,0.0,74.8,2018.0,Saturday,February,0.0
2861,Neptune,2,0,Buffet,1,0,2.0,2.0,0.0,55.0,Online,0,0.0,108.9,2018.0,Tuesday,June,0.0
2862,Jupiter,2,2,Buffet,2,0,1.0,1.0,0.0,125.0,Online,0,0.0,177.3,2018.0,Monday,August,0.0
2863,Neptune,1,0,Luxury Buffet,0,0,0.0,1.0,0.0,72.0,Offline,0,0.0,84.0,2017.0,Monday,September,0.0
2864,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,63.0,Offline,0,0.0,110.0,2018.0,Sunday,May,0.0
2865,Neptune,1,0,Buffet,0,0,1.0,2.0,0.0,118.0,Offline,0,0.0,110.0,2018.0,Wednesday,June,0.0
2866,Neptune,1,0,Not Selected,0,0,0.0,3.0,0.0,25.0,Online,0,0.0,129.0,2018.0,Thursday,May,0.0
2867,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,0.0,Online,0,0.0,117.05,2018.0,Monday,October,0.0
2868,Neptune,2,0,Buffet,2,1,2.0,2.0,0.0,43.0,Offline,0,0.0,64.0,2017.0,Tuesday,December,0.0
2869,Venus,2,0,Buffet,1,0,2.0,1.0,0.0,0.0,Offline,0,0.0,136.0,2017.0,Tuesday,September,0.0
2870,Neptune,2,0,Buffet,0,0,1.0,4.0,0.0,336.0,Offline,0,0.0,39.0,2018.0,Friday,September,0.0
2871,Neptune,1,0,Luxury Buffet,0,0,2.0,1.0,0.0,23.0,Offline,0,0.0,87.0,2018.0,Tuesday,January,0.0
2872,Neptune,2,0,Buffet,1,1,0.0,2.0,0.0,137.0,Online,0,0.0,118.8,2018.0,Sunday,August,0.0
2873,Neptune,2,0,Not Selected,1,0,1.0,2.0,0.0,115.0,Online,0,0.0,96.33,2018.0,Sunday,September,1.0
2874,Venus,3,0,Buffet,0,0,1.0,3.0,0.0,72.0,Online,0,0.0,119.0,2018.0,Wednesday,December,0.0
2875,Venus,1,0,Buffet,1,0,0.0,2.0,0.0,82.0,Online,0,0.0,140.4,2018.0,Sunday,June,0.0
2876,Neptune,2,1,Buffet,1,0,0.0,1.0,0.0,39.0,Online,0,0.0,133.0,2018.0,Thursday,December,0.0
2877,Neptune,2,0,Not Selected,2,0,2.0,3.0,0.0,8.0,Online,0,0.0,82.0,2018.0,Tuesday,December,1.0
2878,Jupiter,2,2,Buffet,0,0,2.0,1.0,0.0,34.0,Online,0,0.0,207.9,2018.0,Monday,September,0.0
2879,Venus,1,0,Buffet,0,0,1.0,2.0,0.0,0.0,Offline,0,0.0,75.0,2017.0,Thursday,September,0.0
2880,Venus,2,0,Buffet,2,0,1.0,2.0,0.0,19.0,Online,0,0.0,162.0,2018.0,Sunday,August,0.0
2881,Neptune,2,0,Buffet,1,0,1.0,3.0,0.0,63.0,Online,0,0.0,88.4,2018.0,Saturday,November,0.0
2882,Jupiter,2,0,Buffet,0,0,1.0,4.0,0.0,40.0,Online,0,0.0,115.2,2018.0,Wednesday,September,0.0
2883,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,107.0,Offline,0,0.0,120.0,2018.0,Sunday,June,0.0
2884,Neptune,2,0,Luxury Buffet,0,0,0.0,1.0,0.0,55.0,Offline,0,0.0,104.0,2018.0,Friday,April,0.0
2885,Neptune,2,1,Buffet,1,0,2.0,2.0,0.0,42.0,Online,0,0.0,102.0,2018.0,Monday,December,0.0
2886,Neptune,2,0,Buffet,1,0,0.0,2.0,0.0,132.0,Online,0,0.0,107.0,2018.0,Friday,April,1.0
